Predictor,Resolution,Type,lag_days,OR,OR_lo,OR_hi
Wind Speed,Weekly,Cumulative,0,2.33086825399051,0,Inf
Wind Speed,Weekly,Cumulative,7,3.63315499148217,0,Inf
Wind Speed,Weekly,Cumulative,14,3.78702869171737,0,Inf
Wind Speed,Weekly,Cumulative,21,2.63974354871258,0,Inf
Wind Speed,Weekly,Cumulative,28,1.23047657545993,0,Inf
Snow Cover,Daily,Lag-specific,0,1.04130488834415,0.894730748557218,1.21189069699227
Snow Cover,Daily,Lag-specific,1,1.0324596896822,0.902718906918149,1.18084710827412
Snow Cover,Daily,Lag-specific,2,1.0237315074135,0.909971675308652,1.15171299031439
Snow Cover,Daily,Lag-specific,3,1.01516017272928,0.916097292976748,1.12493529256821
Snow Cover,Daily,Lag-specific,4,1.00678416444906,0.920606077459609,1.10102939639767
Snow Cover,Daily,Lag-specific,5,0.998640678980964,0.922925266569171,1.0805676709045
Snow Cover,Daily,Lag-specific,6,0.990765714341823,0.922505098171903,1.06407726381187
Snow Cover,Daily,Lag-specific,7,0.983194167436773,0.919063862218428,1.05179934781501
Snow Cover,Daily,Lag-specific,8,0.97595994389745,0.912858952446801,1.04342276486336
Snow Cover,Daily,Lag-specific,9,0.969096079889665,0.904699114323255,1.03807685581745
Snow Cover,Daily,Lag-specific,10,0.962634875425697,0.895637942727781,1.03464341915168
Snow Cover,Daily,Lag-specific,11,0.956608038851939,0.886646562385825,1.03208987528668
Snow Cover,Daily,Lag-specific,12,0.951046842329438,0.878473719993859,1.02961542925965
Snow Cover,Daily,Lag-specific,13,0.945982288282815,0.871649480799035,1.0266540730621
Snow Cover,Daily,Lag-specific,14,0.941445286962504,0.866531780293552,1.02283522485887
Snow Cover,Daily,Lag-specific,15,0.937454060920679,0.863286946871166,1.0179930549417
Snow Cover,Daily,Lag-specific,16,0.933976366948403,0.861739665626417,1.01226842492394
Snow Cover,Daily,Lag-specific,17,0.930968517822395,0.861544577079458,1.00598669440234
Snow Cover,Daily,Lag-specific,18,0.928388067880116,0.862224622503218,0.99962861426978
Snow Cover,Daily,Lag-specific,19,0.926193619173125,0.86313975257843,0.993853680860405
Snow Cover,Daily,Lag-specific,20,0.924344647708026,0.863476554213845,0.98950344809811
Snow Cover,Daily,Lag-specific,21,0.922801348679837,0.862328464480757,0.98751504119499
Snow Cover,Daily,Lag-specific,22,0.921524499800934,0.858924690958578,0.988686683096314
Snow Cover,Daily,Lag-specific,23,0.920475342002581,0.852910116008036,0.993392901939487
Snow Cover,Daily,Lag-specific,24,0.919615476937206,0.844428257676255,1.00149730629535
Snow Cover,Daily,Lag-specific,25,0.918906780839446,0.83394138375694,1.01252880396546
Snow Cover,Daily,Lag-specific,26,0.918311334413711,0.821992574772867,1.02591645325471
Snow Cover,Daily,Lag-specific,27,0.917791368506494,0.809069439248317,1.04112324016047
Snow Cover,Daily,Lag-specific,28,0.917309225393411,0.795566614609708,1.05768165674557
Snow Cover,Weekly,Lag-specific,0,0.571993930680459,0,Inf
Snow Cover,Weekly,Lag-specific,7,0.570288402314409,0,Inf
Snow Cover,Weekly,Lag-specific,14,0.56858795936422,0,Inf
Snow Cover,Weekly,Lag-specific,21,0.566892586666582,0,Inf
Snow Cover,Weekly,Lag-specific,28,0.565202269103399,0,Inf
Snow Cover,Daily,Cumulative,0,1.04130488834415,0.894730748557218,1.21189069699227
Snow Cover,Daily,Cumulative,1,1.07510532188436,0.807824050814122,1.4308207981419
Snow Cover,Daily,Cumulative,2,1.10061919180096,0.735560076849836,1.64685746750757
Snow Cover,Daily,Cumulative,3,1.11730476885782,0.674923175029185,1.84964747500106
Snow Cover,Daily,Cumulative,4,1.12488474814947,0.623439865923813,2.02965156029005
Snow Cover,Daily,Cumulative,5,1.12335566866731,0.579055105300453,2.1792882003384
Snow Cover,Daily,Cumulative,6,1.11298228152711,0.540041827480554,2.2937659565599
Snow Cover,Daily,Cumulative,7,1.09427768765793,0.504940549205855,2.37145473776914
Snow Cover,Daily,Cumulative,8,1.06797119065486,0.472526693601174,2.413752449362
Snow Cover,Daily,Cumulative,9,1.03496669429872,0.441802653372111,2.42451250605197
Snow Cover,Daily,Cumulative,10,0.996295034835997,0.412008951515731,2.40918017141907
Snow Cover,Daily,Cumulative,11,0.953063839392387,0.382644409643909,2.37382451974839
Snow Cover,Daily,Cumulative,12,0.906408354992501,0.353480693703089,2.32424604974411
Snow Cover,Daily,Cumulative,13,0.857446249774468,0.32455518655102,2.26529755714357
Snow Cover,Daily,Cumulative,14,0.807238730673847,0.296130973630777,2.20049378932039
Snow Cover,Daily,Cumulative,15,0.756749226202652,0.26861992833778,2.1318946621049
Snow Cover,Daily,Cumulative,16,0.706785892979769,0.242469491940723,2.06024392807873
Snow Cover,Daily,Cumulative,17,0.657995415205153,0.218063519057152,1.98546720837578
Snow Cover,Daily,Cumulative,18,0.610875092196287,0.195663752340413,1.90719217945176
Snow Cover,Daily,Cumulative,19,0.565788612503995,0.175390134460825,1.82516967116356
Snow Cover,Daily,Cumulative,20,0.522983675702218,0.157229610246114,1.73957007603637
Snow Cover,Daily,Cumulative,21,0.482610041275546,0.141060538696785,1.6511524349176
Snow Cover,Daily,Cumulative,22,0.444736976885356,0.126682156923566,1.56131679008641
Snow Cover,Daily,Cumulative,23,0.409369420899742,0.113842832906871,1.47205861351748
Snow Cover,Daily,Cumulative,24,0.376462455244224,0.102265013352158,1.38585011200723
Snow Cover,Daily,Cumulative,25,0.345933902855384,0.0916678057716916,1.30547757893114
Snow Cover,Daily,Cumulative,26,0.31767502395007,0.0817895975884552,1.23386621058425
Snow Cover,Daily,Cumulative,27,0.291559394971468,0.0724126161253435,1.17392362470353
Snow Cover,Daily,Cumulative,28,0.267450122757449,0.0633885087118841,1.12843115600169
Snow Cover,Weekly,Cumulative,0,0.571993930680459,0,Inf
Snow Cover,Weekly,Cumulative,7,0.326201504861297,0,Inf
Snow Cover,Weekly,Cumulative,14,0.185474247990623,0,Inf
Snow Cover,Weekly,Cumulative,21,0.105143976203443,0,Inf
Snow Cover,Weekly,Cumulative,28,0.0594276139327398,0,Inf
Anseriformes,Daily,Lag-specific,0,0.931131586731303,0.7537643707965,1.15023482854807
Anseriformes,Daily,Lag-specific,1,0.931131586731303,0.7537643707965,1.15023482854807
Anseriformes,Daily,Lag-specific,2,0.931131586731303,0.7537643707965,1.15023482854807
Anseriformes,Daily,Lag-specific,3,0.931131586731303,0.7537643707965,1.15023482854807
Anseriformes,Daily,Lag-specific,4,0.931131586731303,0.7537643707965,1.15023482854807
Anseriformes,Daily,Lag-specific,5,0.931131586731303,0.7537643707965,1.15023482854807
Anseriformes,Daily,Lag-specific,6,0.931131586731303,0.7537643707965,1.15023482854807
Anseriformes,Daily,Lag-specific,7,0.999425541364998,0.723207793894856,1.38114027692287
Anseriformes,Daily,Lag-specific,8,0.999425541364998,0.723207793894856,1.38114027692287
Anseriformes,Daily,Lag-specific,9,0.999425541364998,0.723207793894856,1.38114027692287
Anseriformes,Daily,Lag-specific,10,0.999425541364998,0.723207793894856,1.38114027692287
Anseriformes,Daily,Lag-specific,11,0.999425541364998,0.723207793894856,1.38114027692287
Anseriformes,Daily,Lag-specific,12,0.999425541364998,0.723207793894856,1.38114027692287
Anseriformes,Daily,Lag-specific,13,0.999425541364998,0.723207793894856,1.38114027692287
Anseriformes,Daily,Lag-specific,14,1.17898862525972,0.826218218779989,1.68238141800397
Anseriformes,Daily,Lag-specific,15,1.17898862525972,0.826218218779989,1.68238141800397
Anseriformes,Daily,Lag-specific,16,1.17898862525972,0.826218218779989,1.68238141800397
Anseriformes,Daily,Lag-specific,17,1.17898862525972,0.826218218779989,1.68238141800397
Anseriformes,Daily,Lag-specific,18,1.17898862525972,0.826218218779989,1.68238141800397
Anseriformes,Daily,Lag-specific,19,1.17898862525972,0.826218218779989,1.68238141800397
Anseriformes,Daily,Lag-specific,20,1.17898862525972,0.826218218779989,1.68238141800397
Anseriformes,Daily,Lag-specific,21,0.999772509624066,0.813534601778774,1.22864481586219
Anseriformes,Daily,Lag-specific,22,0.999772509624066,0.813534601778774,1.22864481586219
Anseriformes,Daily,Lag-specific,23,0.999772509624066,0.813534601778774,1.22864481586219
Anseriformes,Daily,Lag-specific,24,0.999772509624066,0.813534601778774,1.22864481586219
Anseriformes,Daily,Lag-specific,25,0.999772509624066,0.813534601778774,1.22864481586219
Anseriformes,Daily,Lag-specific,26,0.999772509624066,0.813534601778774,1.22864481586219
Anseriformes,Daily,Lag-specific,27,0.999772509624066,0.813534601778774,1.22864481586219
Anseriformes,Daily,Lag-specific,28,0.999772509624066,0.813534601778774,1.22864481586219
Anseriformes,Weekly,Lag-specific,0,0.0155336083585519,0,Inf
Anseriformes,Weekly,Lag-specific,7,0.0280929905289796,0,Inf
Anseriformes,Weekly,Lag-specific,14,0.0508070049562464,0,Inf
Anseriformes,Weekly,Lag-specific,21,0.0918859724087126,0,Inf
Anseriformes,Weekly,Lag-specific,28,0.166178501030825,0,Inf
Anseriformes,Daily,Cumulative,0,0.931131586731303,0.7537643707965,1.15023482854807
Anseriformes,Daily,Cumulative,1,0.867006031808753,0.568160726682243,1.323040160805
Anseriformes,Daily,Cumulative,2,0.807296702103695,0.428259312658923,1.52180687252575
Anseriformes,Daily,Cumulative,3,0.751699459192761,0.322806611344094,1.75043526710292
Anseriformes,Daily,Cumulative,4,0.699931110183217,0.243320122288731,2.01341160934062
Anseriformes,Daily,Cumulative,5,0.651727965227501,0.183406038879093,2.31589615726659
Anseriformes,Daily,Cumulative,6,0.606844494379446,0.138244937495978,2.66382441938867
Anseriformes,Daily,Cumulative,7,0.606495887319547,0.164074410631517,2.24189293089478
Anseriformes,Daily,Cumulative,8,0.606147480519983,0.182599273463996,2.01213707574345
Anseriformes,Daily,Cumulative,9,0.605799273865714,0.187193607011654,1.96049836356526
Anseriformes,Daily,Cumulative,10,0.605451267241764,0.175878045728152,2.08423533185747
Anseriformes,Daily,Cumulative,11,0.605103460533224,0.153232040044202,2.38951460702123
Anseriformes,Daily,Cumulative,12,0.604755853625252,0.12626085958628,2.89661929827182
Anseriformes,Daily,Cumulative,13,0.604408446403069,0.100168999484689,3.64693240386423
Anseriformes,Daily,Cumulative,14,0.712590683320115,0.141343612591477,3.59256051720054
Anseriformes,Daily,Cumulative,15,0.840136310100465,0.187072198451235,3.77303001404143
Anseriformes,Daily,Cumulative,16,0.990511153276118,0.228726000968488,4.28946573896318
Anseriformes,Daily,Cumulative,17,1.16780138290543,0.256867764322066,5.30919118448011
Anseriformes,Daily,Cumulative,18,1.37682454700807,0.266972242351372,7.10053530864471
Anseriformes,Daily,Cumulative,19,1.62326047990087,0.260924408631894,10.0986128489243
Anseriformes,Daily,Cumulative,20,1.91380564163676,0.243848682817142,15.0201837945019
Anseriformes,Daily,Cumulative,21,1.91337026927188,0.279789581229538,13.0847823969902
Anseriformes,Daily,Cumulative,22,1.91293499595002,0.316839245098343,11.5494540381022
Anseriformes,Daily,Cumulative,23,1.91249982164866,0.353085443597404,10.3591230795022
Anseriformes,Daily,Cumulative,24,1.91206474634526,0.385953505260763,9.47262181683318
Anseriformes,Daily,Cumulative,25,1.9116297700173,0.412419473022077,8.86070764515228
Anseriformes,Daily,Cumulative,26,1.91119489264227,0.42951022052233,8.50425843934489
Anseriformes,Daily,Cumulative,27,1.91076011419766,0.435023532783033,8.39265910662721
Anseriformes,Daily,Cumulative,28,1.91032543466097,0.428195241089075,8.52261519074999
Anseriformes,Weekly,Cumulative,0,0.0155336083585519,0,Inf
Anseriformes,Weekly,Cumulative,7,0.000436385512497677,0,Inf
Anseriformes,Weekly,Cumulative,14,2.21714408963036e-05,0,Inf
Anseriformes,Weekly,Cumulative,21,2.03724440645916e-06,0,Inf
Anseriformes,Weekly,Cumulative,28,3.38546221698815e-07,0,Inf
